u,profile,dfa_lags,dfa_transform,dfa_ext_transform
110.95649665716795,-31262.5177679773,,,
108.33550346794036,-31324.356424507478,,,
108.68398067079445,-31385.8466038348,,,
109.71007810115297,-31446.310685731765,,,
110.36194090226789,-31506.122904827615,,,
109.29905213003411,-31566.998012695698,,,
110.44498512716902,-31626.72718756665,,,
111.75503520138325,-31685.146312363384,,,
112.17253503230219,-31743.1479373292,,,
112.18144931176138,-31801.140648015557,,,
110.65852869524488,-31860.65627931843,,,
111.33444983832905,-31919.49598947822,,,
111.84007877356514,-31977.83007070277,,,
113.94817900030708,-32034.05605170058,,,
113.02061264362291,-32091.209599055073,,,
114.51083906853663,-32146.872919984657,,,
113.05867997985368,-32203.98840000292,,,
116.74916964439441,-32257.413390356644,,,
115.25691584177125,-32312.33063451299,,,
118.50691135728059,-32363.99788315383,,,
116.11839493491877,-32418.05364821703,,,
117.13503833814298,-32471.092769877003,,,
116.36189918970695,-32524.905030685415,,,
113.68768423561303,-32581.39150644792,,,
115.6242477379059,-32635.94141870813,,,
118.06343373473518,-32688.052144971512,,,
116.55075310953441,-32741.675551860095,,,
116.00340369722636,-32795.84630816099,,,
116.42896618324912,-32849.591501975854,,,
119.67673992535634,-32900.08892204861,,,
119.93556816266582,-32950.32751388407,,,
116.82533152805198,-33003.676342354134,,,
120.40470246206797,-33053.445799890185,,,
120.09683867394033,-33103.52312121436,,,
119.45206793574815,-33154.245213276736,,,
121.34569126736457,-33203.07368200749,,,
120.31732321097732,-33252.93051879463,,,
121.22740853243613,-33301.87727026031,,,
122.8011339757076,-33349.25029628272,,,
124.22885325683343,-33395.195603024,,,
124.94141994340174,-33440.42834307872,,,
123.11139033237532,-33487.491112744465,,,
123.68676888078326,-33533.9785038618,,,
126.88883640957548,-33577.26382745034,,,
125.93474306675039,-33621.50324438171,,,
127.1889706501102,-33664.48843372972,,,
126.99255361463122,-33707.670040113204,,,
127.62908152814585,-33750.215118583175,,,
127.91973538410282,-33792.46954319719,,,
127.96804408182054,-33834.67565911349,,,
130.04438836598806,-33874.80543074562,,,
129.00822665504543,-33915.97136408869,,,
128.39903827288484,-33957.74648581392,,,
130.64762399362527,-33997.273021818415,,,
131.4197623476153,-34036.02741946892,,,
131.65421223223197,-34074.54736723481,,,
129.8316205205724,-34114.88990671236,,,
131.39764243253904,-34153.66642427794,,,
131.76935554492962,-34192.071228731125,,,
131.16028291219763,-34231.085105817045,,,
129.8264183209855,-34271.43284749418,,,
133.09254928086563,-34308.51445821143,,,
132.19707555306337,-34346.491542656484,,,
134.239952723186,-34382.42574993142,,,
133.1556318260425,-34419.444278103496,,,
135.54603868122942,-34454.07239942039,,,
134.94026712370996,-34489.306292294794,,,
135.5512930114882,-34523.929159281426,,,
137.36139001141603,-34556.74192926813,,,
135.58447471374706,-34591.3316145525,,,
136.77915366632547,-34624.72662088429,,,
136.65177362400183,-34658.24900725841,,,
136.7571893338536,-34691.665977922676,,,
138.16812215200991,-34723.67201576878,,,
138.65041943027614,-34755.19575633662,,,
139.53142024217098,-34785.83849609257,,,
139.4394861513187,-34816.573169939365,,,
137.73017101271608,-34849.01715892477,,,
138.57014222545845,-34880.62117669743,,,
139.0241167052621,-34911.77121999029,,,
138.93007023076876,-34943.01530975764,,,
141.97794530567586,-34971.21152445008,,,
139.14736139613404,-35002.238323052065,,,
140.47075751872453,-35031.941725531455,,,
140.3019811359254,-35061.813904393646,,,
143.37610645678325,-35088.61195793498,,,
143.92113356561097,-35114.864984367494,,,
140.80630012035925,-35144.232844245256,,,
141.3573622522343,-35173.04964199114,,,
139.73490839565804,-35203.4888935936,,,
143.73895977064913,-35229.92409382107,,,
144.17272823461278,-35255.92552558458,,,
143.5132002092393,-35282.58648537346,,,
143.87125450651519,-35308.889390865064,,,
143.3636780858282,-35335.69987277735,,,
145.2426942995482,-35360.63133847593,,,
145.5649037426659,-35385.24059473138,,,
147.77876449835773,-35407.635990231145,,,
145.17756214716138,-35432.6325880821,,,
147.53126840312603,-35455.2754796771,,,
147.29724747836414,-35478.152392196855,,,
147.13078352688916,-35501.19576866808,,,
145.9503088462478,-35525.41961981996,,,
147.42259027406502,-35548.17118954401,,,
148.80023959633718,-35569.54510994579,,,
149.09318385680106,-35590.62608608711,,,
149.02179313421712,-35611.77845295101,,,
148.46534804959595,-35633.48726489953,,,
149.41328499590315,-35654.24813990174,,,
149.23532335461434,-35675.18697654524,,,
150.4989437535769,-35694.862192789784,,,
148.91263096059785,-35716.1237218273,,,
148.3468318338607,-35737.951049991556,,,
151.92583351830592,-35756.19937647137,,,
149.13474173242417,-35777.238794737066,,,
151.5653499110963,-35795.847604824085,,,
150.82721329369542,-35815.194551528504,,,
148.33001236694867,-35837.038699159675,,,
150.81173070908176,-35856.40112844871,,,
152.14054189009636,-35874.43474655673,,,
153.40248635169553,-35891.206420203154,,,
153.1292497118962,-35908.25133048937,,,
152.9057509727383,-35925.519739514755,,,
154.89119824569218,-35940.80270126718,,,
154.50516864055174,-35956.47169262475,,,
153.15658164406597,-35973.489270978804,,,
155.08930215875301,-35988.57412881817,,,
155.6902717344942,-36003.05801708179,,,
154.76639100163652,-36018.465786078275,,,
155.27487486551345,-36033.36507121088,,,
154.31365762224758,-36049.22557358675,,,
155.8605328117385,-36063.53920077313,,,
154.83101445940076,-36078.882346311846,,,
156.94998374537198,-36092.106522564594,,,
158.29476307440194,-36103.98591948831,,,
160.04688444044703,-36114.11319504598,,,
158.7000188961057,-36125.587336148,,,
160.02600882738804,-36135.73548731873,,,
158.0026602646018,-36147.90698705224,,,
162.02550966500675,-36156.055637385354,,,
162.08570536646803,-36164.144092017006,,,
162.83317116478003,-36171.48508085035,,,
162.62163759052336,-36179.037603257944,,,
161.31930145002008,-36187.89246180604,,,
162.38895476832215,-36195.67766703584,,,
163.57300100636633,-36202.27882602759,,,
162.73405774331962,-36209.71892828239,,,
162.6952139303764,-36217.19787435013,,,
163.39509403767346,-36223.976940310575,,,
162.7958822728887,-36231.3552180358,,,
163.23534495591377,-36238.294033078004,,,
164.4132240784479,-36244.054968997676,,,
163.6934850764608,-36250.535643919335,,,
166.69086234242758,-36254.01894157503,,,
166.8059176241012,-36257.387183949046,,,
165.43277547344817,-36262.128568473716,,,
166.264400111865,-36266.038328359966,,,
169.21061953365933,-36267.00186882442,,,
168.28470830314174,-36268.8913205194,,,
170.9149365087135,-36268.1505440088,,,
168.91259592925644,-36269.41210807766,,,
170.98014743561333,-36268.606120640165,,,
168.71692122276767,-36270.063359415515,,,
170.3230217054673,-36269.91449770817,,,
170.02589593656566,-36270.06276176972,,,
171.3895401079629,-36268.84738165987,,,
169.15991357965135,-36269.86162807834,,,
171.19731786574806,-36268.83847021071,,,
169.5539447124509,-36269.45868549637,,,
170.20153359102227,-36269.43131190347,,,
170.80577558664513,-36268.79969631494,,,
169.39036646459328,-36269.58348984847,,,
171.00766382734884,-36268.74998601924,,,
170.49335573693696,-36268.43079028042,,,
171.86225391284984,-36266.74269636569,,,
173.87084560072512,-36263.046010763086,,,
172.67986534631555,-36260.54030541489,,,
171.88148279420582,-36258.832982618806,,,
172.06710164780256,-36256.94004096912,,,
172.46376634621754,-36254.65043462102,,,
171.22824308254485,-36253.596351536595,,,
173.7974302101824,-36249.97308132453,,,
171.80220688480344,-36248.34503443785,,,
172.9970528317271,-36245.52214160424,,,
173.19608569460212,-36242.500215907756,,,
174.37764555982378,-36238.296730346054,,,
173.70617139812464,-36234.76471894605,,,
176.64806675293931,-36228.290812191226,,,
174.8945267453093,-36223.570445444035,,,
175.80399501284404,-36217.94061042931,,,
175.39299617610544,-36212.721774251324,,,
177.5299121259324,-36205.36602212351,,,
177.66408951486096,-36197.87609260677,,,
178.32387930282306,-36189.726373302066,,,
179.4544873991331,-36180.44604590105,,,
175.2985622643617,-36175.32164363481,,,
178.0091886905256,-36167.4866149424,,,
180.08906386267398,-36157.57171107784,,,
181.2657354171344,-36146.48013565883,,,
180.22241666205906,-36136.43187899489,,,
181.414585087134,-36125.19145390587,,,
181.49833834251194,-36113.867275561475,,,
180.87961074256827,-36103.16182481703,,,
183.9300887282435,-36089.4058960869,,,
182.9682515845879,-36076.61180450043,,,
181.1296089052125,-36065.65635559334,,,
184.67708676181343,-36051.153428829646,,,
182.19833458348143,-36039.12925424428,,,
182.88951350309196,-36026.41390073931,,,
182.2875317472297,-36014.3005289902,,,
184.10591016885593,-36000.36877881946,,,
182.85383545153974,-35987.689103366036,,,
180.73739020553415,-35977.12587315862,,,
183.39617664993125,-35963.903856506804,,,
186.00833396842373,-35948.0696825365,,,
184.149211914203,-35934.09463062041,,,
182.0795042048228,-35922.18928641371,,,
180.78001592609138,-35911.58343048574,,,
181.9524918661516,-35899.80509861771,,,
184.40493514469972,-35885.574323471126,,,
185.17708585667916,-35870.57139761256,,,
186.3942824778612,-35854.351275132816,,,
185.67396033140432,-35838.85147479953,,,
185.56021528372787,-35823.465419513916,,,
187.23174427725434,-35806.40783523478,,,
186.43273434822817,-35790.14926088467,,,
184.83976178100795,-35775.48365910178,,,
187.21933827834323,-35758.438480821555,,,
185.96374143226666,-35742.64889938741,,,
185.62290828856055,-35727.200151096964,,,
184.49438300771877,-35712.879928087365,,,
187.97856131473455,-35695.07552677075,,,
187.45218694273737,-35677.797499826134,,,
190.81833490039713,-35657.15332492386,,,
191.72184036625163,-35635.605644555726,,,
190.02967348351052,-35615.75013107034,,,
189.91442062993696,-35596.00987043852,,,
190.79782549910433,-35575.38620493753,,,
188.42743995637323,-35557.132924979276,,,
189.76179196323284,-35537.54529301416,,,
189.74496975284302,-35517.97448325944,,,
189.3942370637111,-35498.754406193846,,,
190.39979036055414,-35478.52877583141,,,
190.82414940272028,-35457.87878642681,,,
189.78700592722183,-35438.2659404977,,,
192.77823399659326,-35415.66186649923,,,
194.1776485778661,-35391.65837791948,,,
192.97268757674635,-35368.85985034085,,,
194.74511317789705,-35344.288897161074,,,
193.86282719225204,-35320.60022996694,,,
194.11665301141693,-35296.657736953646,,,
194.98455997647824,-35271.84733697528,,,
195.22926412521576,-35246.79223284819,,,
195.53228490732266,-35221.434107938985,,,
195.50799968684203,-35196.10026825026,,,
196.39607254454714,-35169.87835570383,,,
195.27596714219757,-35144.776548559756,,,
194.96172730837344,-35119.9889812495,,,
198.93826203709506,-35091.224879210524,,,
196.41629822721646,-35064.982740981424,,,
197.9928322594081,-35037.164068720136,,,
198.67846674431053,-35008.65976197394,,,
198.27143318432945,-34980.56248878773,,,
199.85445485734635,-34950.8821939285,,,
201.18075888291338,-34919.875595043704,,,
199.72223427506634,-34890.327520766754,,,
202.57202414863644,-34857.92965661624,,,
198.06228674711207,-34830.041529867245,,,
201.96319472130634,-34798.25249514406,,,
200.99852695470224,-34767.42812818747,,,
204.65338149625154,-34732.94890668934,,,
203.6033155781238,-34699.51975110933,,,
201.69892083292925,-34667.994990274514,,,
203.24483276910485,-34634.92431750353,,,
202.0273577638269,-34603.07111973782,,,
202.04002899708343,-34571.20525073885,,,
201.93539741902447,-34539.444013317945,,,
203.896658836023,-34505.72151448004,,,
204.9160628295548,-34470.9796116486,,,
205.82087368087693,-34435.33289796585,,,
204.77047894307321,-34400.73657902089,,,
204.46327671492182,-34366.44746230409,,,
205.10442794392327,-34331.51719435828,,,
205.22639071034183,-34296.46496364606,,,
207.01321173851125,-34259.62591190567,,,
207.29414910478374,-34222.505922799006,,,
206.88107086139087,-34185.799011935735,,,
205.10776579468913,-34150.865406139164,,,
208.2892088652148,-34112.75035727207,,,
207.91469334532098,-34075.00982392486,,,
210.37164963219107,-34034.812334290786,,,
207.26857422978344,-33997.71792005912,,,
210.41280701160872,-33957.47927304563,,,
207.80016812323476,-33919.853264920515,,,
207.01327296774448,-33883.01415195089,,,
211.1437740162977,-33842.044537932714,,,
210.8616901693536,-33801.35700776148,,,
208.69422271323822,-33762.83694504636,,,
212.81676839491706,-33720.19433664956,,,
209.162338588267,-33681.206158059416,,,
212.69222619804083,-33638.68809185949,,,
210.33323906159515,-33598.52901279601,,,
211.30303764489759,-33557.40013514923,,,
209.15679087276754,-33518.417504274585,,,
209.99330349756843,-33478.59836077513,,,
210.72921001223943,-33438.043310761015,,,
210.64765343144927,-33397.56981732768,,,
210.0243149794028,-33357.7196623464,,,
207.67198198251253,-33320.221840362006,,,
210.6985917376412,-33279.69740862248,,,
211.51730865105904,-33238.354259969536,,,
211.87202219032042,-33196.65639777733,,,
209.44084417888752,-33157.38971359657,,,
210.6795416019415,-33116.88433199275,,,
210.3717306302971,-33076.68676136057,,,
212.53376418648963,-33034.3271571722,,,
212.61288369396374,-32991.88843347636,,,
210.8606782610377,-32951.20191521344,,,
211.64605068060902,-32909.730024530945,,,
211.1574018303799,-32868.74678269868,,,
211.73375957346576,-32827.18718312334,,,
212.7706565523873,-32784.59068656907,,,
212.66810828806223,-32742.096738279128,,,
214.14130470330974,-32698.129593573936,,,
213.96294306266947,-32654.340810509384,,,
212.30434567370594,-32612.210624833795,,,
216.74846184251442,-32565.636322989398,,,
216.50026121920556,-32519.31022176831,,,
216.53984058779292,-32472.944541178636,,,
215.59148230242752,-32427.527218874326,,,
216.12598626567103,-32381.575392606774,,,
217.98971162021417,-32333.759840984676,,,
217.758757182938,-32286.175243799855,,,
219.38065562021524,-32236.96874817776,,,
218.19715223907568,-32188.945755936802,,,
218.2595036145286,-32140.86041232039,,,
220.0542331806488,-32090.98033913786,,,
220.57067750926478,-32040.58382162671,,,
221.58838526182484,-31989.169596363005,,,
221.44549982879852,-31937.898256532324,,,
222.50879078741195,-31885.56362574303,,,
220.13977095935752,-31835.59801478179,,,
218.69068270838198,-31787.081492071527,,,
222.28024615117738,-31734.975405918467,,,
221.7002014135745,-31683.449364503012,,,
222.79616225789846,-31630.82736224323,,,
221.74371918092197,-31579.257803060427,,,
223.24985218960379,-31526.18211086894,,,
221.77711716047503,-31474.57915370658,,,
220.56285598550576,-31424.190457719193,,,
221.92302656344654,-31372.441591153864,,,
222.86737697668548,-31319.748374175295,,,
224.03438347452857,-31265.888150698884,,,
224.20508784870938,-31211.85722284829,,,
223.35941583650026,-31158.67196700991,,,
224.03471300955852,-31104.81141399847,,,
222.6751807526876,-31052.310393243897,,,
224.49535210449315,-30997.989201137523,,,
225.70558066748762,-30942.457780468154,,,
222.93432597572212,-30889.69761449055,,,
223.60807705246634,-30836.263697436203,,,
223.39955583658895,-30783.03830159773,,,
225.9608412246783,-30727.25162037117,,,
225.3751460573473,-30672.05063431194,,,
226.44825700648727,-30615.776537303573,,,
225.72168663167565,-30560.229010670017,,,
225.88043025318032,-30504.522740414955,,,
226.6481016392307,-30448.04879877384,,,
227.21541832309643,-30391.007540448863,,,
228.6074280536883,-30332.574272393293,,,
227.1939261318202,-30275.554506259592,,,
229.16296545820177,-30216.565700799507,,,
228.6275330746078,-30158.112327723018,,,
229.71765665310397,-30098.56883106803,,,
229.45520177457306,-30039.287789291575,,,
229.36775760460233,-29980.09419168509,,,
234.38311253209048,-29915.885239151117,,,
233.21824498552917,-29852.841154163707,,,
233.46395303834925,-29789.551361123475,,,
231.93910806572524,-29727.786413055866,,,
232.6795242980391,-29665.281048755947,,,
234.85066850344606,-29600.60454025062,,,
233.6808442683904,-29537.097855980348,,,
234.09300115394615,-29473.17901482452,,,
232.20643006975462,-29411.146744752885,,,
231.77957768767175,-29349.541327063333,,,
235.9064905011976,-29283.808996560252,,,
234.6368993203389,-29219.34625723803,,,
234.79332508195085,-29154.727092154197,,,
234.6598334042372,-29090.24141874808,,,
236.11841766236503,-29024.297161083832,,,
235.62343194743252,-28958.84788913452,,,
235.4577348794439,-28893.56431425319,,,
238.214906841963,-28825.523567409346,,,
236.2366821135522,-28759.461045293912,,,
235.08670801717057,-28694.54849727486,,,
237.1827829518674,-28627.53987432111,,,
232.93655909151877,-28564.77747522771,,,
235.07099306245993,-28499.88064216337,,,
235.8552317402279,-28434.19957042126,,,
236.0457814770843,-28368.327948942293,,,
232.60113865544082,-28305.90097028497,,,
233.141224733167,-28242.93390554992,,,
236.80135044853907,-28176.306715099498,,,
236.4284300380054,-28110.05244505961,,,
236.51006327663043,-28043.716541781097,,,
234.97001489570778,-27978.920686883506,,,
236.37643066256794,-27912.718416219057,,,
238.20552288540625,-27844.68705333177,,,
238.73034663578352,-27776.130866694104,,,
239.19250436592426,-27707.112522326297,,,
236.4896362083889,-27640.797046116026,,,
237.925560228797,-27573.045645885348,,,
236.48354246694493,-27506.736263416522,,,
