  86.67  134.2002000 13.9297400 12.1663600
  86.88  134.2002000 13.9910100 11.9754700
  87.08  134.2002000 13.8072000 11.7027700
  87.29  134.2002000 13.6438100 11.5391500
  87.49  134.2002000 13.7050800 11.6482300
  87.70  134.2002000 14.0114300 11.9482000
  87.90  134.2002000 13.9705900 11.7845800
  88.11  134.2002000 13.7867700 11.5391500
  88.31  134.2002000 13.5621100 11.4300700
  88.52  134.6632000 13.6233900 11.6209600
  88.72  134.2002000 13.8888900 11.9209300
  88.93  134.2002000 13.8072000 11.7845800
  89.13  134.2002000 13.5008400 11.5664200
  89.34  134.2002000 13.2353400 11.4846100
  89.54  134.2002000 13.1536400 11.6755000
  89.75  134.2002000 13.3578800 11.9754700
  89.95  134.2002000 13.2353400 11.8118500
  90.16  134.2002000 13.0719500 11.6482300
  90.36  133.7372000 13.0311000 11.5664200
  90.57  134.2002000 13.2353400 11.7573100
  90.77  133.7372000 13.5825400 12.0845500
  90.98  134.2002000 13.5621100 11.8936600
  91.18  133.7372000 13.3783000 11.6755000
  91.39  133.7372000 13.2761800 11.5664200
  91.59  134.2002000 13.3783000 11.7573100
  91.80  133.7372000 13.6438100 11.9482000
  92.00  134.2002000 13.6233900 11.7573100
  92.20  133.7372000 13.4600000 11.5118800
  92.41  133.7372000 13.3783000 11.4300700
  92.61  133.7372000 13.4804200 11.5391500
  92.82  134.2002000 13.6846600 11.7027700
  93.02  133.7372000 13.5212700 11.4300700
  93.23  133.7372000 13.3374500 11.3209900
  93.43  133.7372000 13.2761800 11.3482600
  93.64  134.2002000 13.5212700 11.6482300
  93.84  133.7372000 13.8276200 11.8663900
  94.05  133.7372000 13.7255000 11.6482300
  94.25  133.7372000 13.5416900 11.4846100
  94.46  133.7372000 13.4804200 11.5118800
  94.66  133.7372000 13.7255000 11.8391200
  94.87  133.7372000 14.0318600 12.0572800
  95.07  133.7372000 13.9093200 11.8391200
  95.28  134.2002000 13.6846600 11.6482300
  95.48  134.2002000 13.5621100 11.6482300
  95.69  133.7372000 13.6846600 11.8936600
  95.89  133.7372000 13.9093200 12.1390800
  96.10  134.2002000 13.7663500 11.9482000
  96.30  133.7372000 13.6029600 11.7845800
  96.51  133.7372000 13.4600000 11.7300400
  96.71  133.7372000 13.6029600 12.0027400
  96.92  134.2002000 13.8480500 12.1663600
  97.12  134.2002000 13.7050800 11.8663900
  97.33  133.7372000 13.4804200 11.6209600
  97.53  133.7372000 13.4395700 11.5391500
  97.74  133.7372000 13.7050800 11.8118500
  97.94  133.7372000 14.0931300 12.0300100
  98.15  133.7372000 14.0727100 11.8391200
  98.35  133.7372000 13.9297400 11.6482300
  98.56  133.2741000 13.8072000 11.5936900
  98.76  133.7372000 13.9501600 11.8118500
  98.97  133.2741000 14.0931300 11.9482000
  99.17  133.2741000 13.9705900 11.7845800
  99.38  132.8111000 13.7663500 11.6209600
  99.58  133.7372000 13.6846600 11.6209600
  99.79  133.2741000 13.8072000 11.8663900
  99.99  133.7372000 13.9501600 11.9754700
 100.20  132.8111000 13.8072000 11.7845800
 100.40  133.2741000 13.6233900 11.6755000
 100.61  133.2741000 13.5825400 11.7027700
 100.81  133.2741000 13.7663500 12.0027400
 101.02  133.2741000 13.9297400 12.1663600
 101.22  133.2741000 13.7663500 11.9754700
 101.43  133.2741000 13.5825400 11.8663900
 101.63  133.2741000 13.6029600 11.8936600
 101.84  133.2741000 13.9093200 12.2208900
 102.04  133.2741000 14.2361000 12.3299700
 102.24  133.2741000 14.2156700 12.1663600
 102.45  133.2741000 14.1339800 12.0300100
 102.65  133.7372000 14.1748200 12.0572800
 102.86  132.8111000 14.4199100 12.2754300
 103.06  133.7372000 14.6037200 12.3027000
 103.27  133.2741000 14.3382100 12.0572800
 103.47  133.2741000 14.1544000 11.9209300
 103.68  132.8111000 14.0931300 11.9754700
 103.88  133.2741000 14.2973700 12.3027000
 104.09  133.2741000 14.3177900 12.3027000
 104.29  133.2741000 13.9297400 12.0027400
 104.50  133.2741000 13.6233900 11.8391200
 104.70  133.2741000 13.5825400 11.8936600
 104.91  133.2741000 13.8480500 12.1663600
 105.11  133.2741000 13.9910100 12.1390800
 105.32  132.8111000 13.7459300 11.8663900
 105.52  133.2741000 13.5212700 11.7300400
 105.73  132.8111000 13.5416900 11.8118500
 105.93  132.8111000 13.8480500 12.1118200
 106.14  132.8111000 13.9910100 12.1118200
 106.34  132.8111000 13.7867700 11.8118500
 106.55  132.8111000 13.6029600 11.6755000
 106.75  132.8111000 13.6642300 11.7573100
 106.96  132.8111000 14.0931300 12.0845500
 107.16  132.8111000 14.3382100 12.0572800
 107.37  132.8111000 14.2156700 11.8391200
 107.57  132.8111000 14.0114300 11.6482300
 107.78  132.8111000 13.9910100 11.7573100
 107.98  132.8111000 14.2769400 12.0845500
 108.19  132.8111000 14.3994800 12.0845500
 108.39  132.8111000 14.1952500 11.8663900
 108.60  133.2741000 13.9705900 11.7300400
 108.80  132.8111000 13.8888900 11.7845800
 109.01  133.2741000 14.1339800 12.1118200
 109.21  132.8111000 14.2769400 12.0845500
 109.42  133.2741000 14.1544000 11.8936600
 109.62  132.8111000 14.0727100 11.7573100
 109.83  133.2741000 14.1339800 11.8391200
 110.03  132.8111000 14.4403300 12.2208900
 110.24  133.2741000 14.5220300 12.1390800
 110.44  133.2741000 14.2565200 11.8663900
 110.65  132.8111000 14.0114300 11.6755000
 110.85  132.8111000 13.9093200 11.7300400
 111.06  133.2741000 14.0931300 12.0027400
 111.26  132.8111000 14.1339800 11.8936600
 111.47  132.8111000 13.9910100 11.7300400
 111.67  132.8111000 13.9501600 11.6482300
 111.88  132.8111000 14.0114300 11.7573100
 112.08  132.8111000 14.2361000 12.0027400
 112.29  132.3481000 14.1339800 11.8391200
 112.49  132.8111000 13.8276200 11.5936900
 112.69  132.3481000 13.6029600 11.4846100
 112.90  132.8111000 13.7050800 11.6209600
 113.10  132.8111000 14.0114300 11.8936600
 113.31  132.8111000 14.0522800 11.7845800
 113.51  132.3481000 13.8072000 11.6209600
 113.72  132.8111000 13.7050800 11.5391500
 113.92  132.3481000 13.8072000 11.6755000
 114.13  132.3481000 14.1135500 11.9754700
 114.33  132.3481000 14.0727100 11.8391200
 114.54  132.8111000 13.8480500 11.6209600
 114.74  132.3481000 13.7663500 11.5118800
 114.95  132.3481000 13.8888900 11.6482300
 115.15  132.3481000 14.2361000 11.9209300
 115.36  132.8111000 14.2565200 11.7845800
 115.56  132.8111000 14.0727100 11.5391500
 115.77  132.8111000 13.8684700 11.4573400
 115.97  132.3481000 13.8888900 11.6482300
 116.18  132.8111000 14.0931300 11.9754700
 116.38  132.8111000 14.0318600 11.7027700
 116.59  132.8111000 13.7050800 11.6755000
 116.79  132.8111000 13.4804200 11.6209600
 117.00  132.3481000 13.5212700 11.7845800
 117.20  132.8111000 13.8072000 12.1390800
 117.41  132.3481000 13.7459300 11.9754700
 117.61  132.8111000 13.5825400 11.8391200
 117.82  132.3481000 13.5212700 11.7845800
 118.02  132.8111000 13.6438100 12.0027400
 118.23  132.8111000 13.8684700 12.2754300
 118.43  132.3481000 13.7050800 12.0845500
 118.64  132.3481000 13.3783000 11.8936600
 118.84  132.3481000 13.2353400 11.8118500
 119.05  132.3481000 13.4191500 12.0027400
 119.25  132.3481000 13.8072000 12.2208900
