  56.54  125.8658000 13.8684700 12.3299700
  56.84  124.9398000 14.1952500 12.2481600
  57.15  126.3289000 13.3783000 12.3572400
  57.46  126.7919000 13.5008400 12.4117800
  57.77  125.8658000 14.0318600 12.3027000
  58.07  123.5507000 13.6438100 12.2754300
  58.38  130.0330000 13.2761800 12.2754300
  58.69  124.4768000 13.7459300 12.3027000
  58.99  126.3289000 13.7050800 12.2754300
  59.30  125.8658000 13.1332200 12.4390500
  59.61  128.1809000 13.6029600 12.3572400
  59.92  124.4768000 13.9501600 12.2754300
  60.22  126.3289000 13.1127900 12.3572400
  60.53  129.1070000 13.3783000 12.3299700
  60.84  124.9398000 13.8480500 12.3027000
  61.15  128.1809000 13.2966100 12.4117800
  61.45  127.2549000 13.2353400 12.5208600
  61.76  129.1070000 13.7459300 12.4117800
  62.07  124.4768000 13.6438100 12.3845100
  62.37  130.0330000 13.1127900 12.4390500
  62.68  127.7179000 13.6642300 12.3572400
  62.99  127.2549000 13.8480500 12.1663600
  63.30  129.1070000 13.0719500 12.2754300
  63.60  129.5700000 13.5416900 12.1663600
  63.91  128.6440000 14.0114300 11.9482000
  64.22  127.2549000 13.6642300 11.9482000
  64.53  133.2741000 13.3987300 11.9482000
  64.83  127.2549000 13.9297400 11.9209300
  65.14  129.5700000 13.9297400 11.8663900
  65.45  129.1070000 13.3783000 12.0027400
  65.75  132.3481000 13.7050800 12.0027400
  66.06  128.1809000 13.9501600 11.9754700
  66.37  131.4221000 13.2149100 12.1118200
  66.68  133.2741000 13.5008400 12.1118200
  66.98  129.5700000 13.9093200 12.0027400
  67.29  131.8851000 13.5212700 12.1663600
  67.60  130.9590000 13.2149100 12.1936200
  67.91  132.8111000 13.6438100 11.9754700
  68.21  128.6440000 13.4600000 11.9482000
  68.52  135.5892000 12.9494000 11.9754700
  68.83  132.3481000 13.4191500 11.9754700
  69.13  132.8111000 13.5621100 11.9482000
  69.44  133.2741000 12.9698300 12.1390800
  69.75  136.0523000 13.2966100 12.0027400
  70.06  133.2741000 13.7459300 12.0027400
  70.36  133.2741000 13.1332200 12.1663600
  70.67  136.9783000 13.1332200 12.2754300
  70.98  132.3481000 13.6029600 12.2481600
  71.29  134.6632000 13.4191500 12.3027000
  71.59  134.2002000 13.2353400 12.4117800
  71.90  137.9043000 13.7867700 12.2754300
  72.21  131.8851000 13.7867700 12.2481600
  72.51  137.9043000 13.2761800 12.3845100
  72.82  136.0523000 13.6846600 12.3299700
  73.13  135.5892000 13.8888900 12.1936200
  73.44  135.1262000 13.2557600 12.3845100
  73.74  138.3674000 13.4804200 12.3027000
  74.05  136.9783000 13.8480500 12.1663600
  74.36  135.5892000 13.5416900 12.1936200
  74.67  140.2194000 13.3578800 12.3572400
  74.97  136.5153000 13.6233900 12.3845100
  75.28  137.4413000 13.7050800 12.3027000
  75.59  136.0523000 13.0923700 12.4663200
  75.89  140.2194000 13.3783000 12.3299700
  76.20  134.2002000 13.6438100 12.3572400
  76.51  139.2934000 13.1332200 12.5754000
  76.82  139.2934000 13.0311000 12.7117500
  77.12  139.7564000 13.4395700 12.6026700
  77.43  137.9043000 13.2557600 12.7390200
  77.74  141.6085000 13.1536400 12.8208300
  78.05  141.1455000 13.6846600 12.6844800
  78.35  139.2934000 13.8072000 12.6299400
  78.66  143.9236000 13.2557600 12.7935600
  78.97  143.4606000 13.4191500 12.7117500
  79.27  142.9975000 13.7459300 12.6299400
  79.58  141.6085000 13.2353400 12.8208300
  79.89  147.1647000 13.4191500 12.7935600
  80.20  141.6085000 13.7459300 12.7117500
  80.50  144.8496000 13.5825400 12.8208300
  80.81  143.9236000 14.2361000 12.9844500
  81.12  147.1647000 14.5833000 12.8481000
  81.43  141.6085000 14.5016000 12.8753700
  81.73  148.5538000 14.2361000 13.0117200
  82.04  146.7017000 14.4811800 12.8753700
  82.35  146.7017000 14.5220300 12.7935600
  82.65  145.7757000 14.1748200 13.0389900
  82.96  150.4058000 14.4199100 12.9026400
  83.27  147.1647000 14.6241400 12.7390200
  83.58  148.0907000 13.8480500 12.7935600
  83.88  150.4058000 14.0727100 12.8481000
  84.19  149.9428000 14.0931300 12.6572100
  84.50  149.4798000 14.0522800 12.6572100
  84.81  152.2579000 14.0114300 12.8753700
  85.11  155.0360000 14.1952500 12.7935600
  85.42  150.8689000 14.4199100 12.7390200
  85.73  154.5730000 14.0931300 13.0935300
  86.03  153.1839000 14.2156700 12.9844500
  86.34  154.1100000 14.1952500 12.8481000
  86.65  151.7949000 14.1135500 13.0662600
  86.96  157.8141000 14.3994800 13.0935300
  87.26  152.7209000 14.2361000 12.8481000
  87.57  154.5730000 14.1135500 12.9026400
  87.88  154.1100000 14.3586400 13.0117200
  88.19  158.7402000 14.2769400 12.7390200
  88.49  153.1839000 14.1748200 12.7662900
  88.80  158.2772000 14.3382100 13.2026100
  89.11  156.4251000 14.6445700 13.1480700
  89.41  158.2772000 14.3994800 12.9844500
  89.72  155.0360000 14.1952500 13.2571500
  90.03  161.0553000 14.6649900 13.2026100
  90.34  155.9621000 14.3586400 13.0389900
  90.64  158.2772000 14.0931300 13.0117200
  90.95  157.8141000 14.3177900 13.0935300
  91.26  161.5183000 14.1544000 12.7662900
  91.57  155.9621000 13.8276200 12.7390200
  91.87  161.5183000 14.1135500 13.0662600
  92.18  158.7402000 14.2973700 13.0662600
  92.49  159.6662000 14.2361000 12.9571800
  92.79  156.4251000 14.2156700 13.2026100
  93.10  162.9073000 14.4403300 13.1208000
  93.41  158.7402000 14.1544000 12.9299100
  93.72  161.0553000 13.9093200 12.9571800
  94.02  160.5923000 14.0727100 13.1208000
  94.33  163.8334000 13.9705900 12.8753700
  94.64  158.7402000 13.6438100 12.8481000
  94.94  164.2964000 13.8684700 13.1480700
  95.25  163.3704000 13.9705900 12.9844500
  95.56  164.2964000 13.7867700 12.7390200
  95.87  161.5183000 13.6642300 13.0389900
  96.17  167.0745000 13.8888900 12.9571800
  96.48  161.0553000 13.6642300 12.7935600
  96.79  163.8334000 13.5416900 12.8753700
  97.10  163.8334000 13.5825400 12.9571800
  97.40  167.5375000 13.5008400 12.5208600
  97.71  161.5183000 13.4600000 12.4390500
  98.02  167.5375000 13.3374500 12.6299400
  98.32  164.7594000 13.4600000 12.4117800
  98.63  166.1485000 13.4191500 12.2481600
  98.94  163.3704000 13.2557600 12.6026700
  99.25  170.7787000 13.3783000 12.5208600
  99.55  165.6855000 13.4600000 12.3572400
  99.86  169.3896000 13.4191500 12.4935900
 100.17  168.4636000 13.3987300 12.6299400
 100.48  171.7047000 13.6233900 12.3572400
 100.78  165.6855000 13.5621100 12.3299700
 101.09  171.7047000 13.3783000 12.6026700
 101.40  168.9266000 13.4395700 12.3027000
 101.70  170.3156000 13.3987300 12.1118200
