  45.52  117.9945000 14.0727100 14.3206700
  45.66  118.4575000 14.0114300 14.2934000
  45.81  118.9206000 14.1544000 14.4842900
  45.95  119.8466000 14.5016000 14.9478700
  46.10  119.8466000 14.8283800 15.2205700
  46.25  118.9206000 14.5628700 14.8387900
  46.39  117.5315000 14.1339800 14.4297500
  46.54  116.6055000 13.8888900 14.2115900
  46.69  116.1424000 13.7867700 14.1297800
  46.83  116.6055000 13.7867700 14.2388600
  46.98  117.0685000 14.0318600 14.5933600
  47.13  117.9945000 14.3382100 14.8660600
  47.27  117.5315000 14.1544000 14.5661000
  47.42  117.5315000 13.8276200 14.2115900
  47.56  116.6055000 13.6642300 14.0207000
  47.71  116.1424000 13.6029600 13.9934300
  47.86  117.0685000 13.6642300 14.1025100
  48.00  117.0685000 13.8684700 14.4570200
  48.15  117.9945000 14.1135500 14.7842500
  48.30  117.9945000 14.0114300 14.4297500
  48.44  117.5315000 13.6642300 13.9934300
  48.59  117.5315000 13.4804200 13.7752700
  48.74  117.0685000 13.4395700 13.7480000
  48.88  117.0685000 13.4804200 13.8570800
  49.03  117.9945000 13.7050800 14.1843200
  49.17  118.9206000 13.9910100 14.5115600
  49.32  119.3836000 13.9297400 14.2934000
  49.47  119.3836000 13.5621100 13.8298100
  49.61  117.9945000 13.3170300 13.5571100
  49.76  117.0685000 13.2557600 13.5025700
  49.91  117.0685000 13.2966100 13.6116500
  50.05  116.6055000 13.4804200 13.9388900
  50.20  117.5315000 13.7867700 14.3752100
  50.35  119.3836000 13.8276200 14.2388600
  50.49  118.9206000 13.5212700 13.8025400
  50.64  118.4575000 13.2761800 13.5571100
  50.78  117.5315000 13.1740600 13.5025700
  50.93  117.0685000 13.1944900 13.5571100
  51.08  117.5315000 13.3578800 13.8570800
  51.22  117.9945000 13.6642300 14.2934000
  51.37  119.8466000 13.8072000 14.2661300
  51.52  120.3096000 13.5212700 13.8298100
  51.66  118.4575000 13.2353400 13.5843800
  51.81  117.9945000 13.1536400 13.5298400
  51.96  117.0685000 13.1332200 13.6116500
  52.10  117.5315000 13.2966100 13.9116200
  52.25  118.9206000 13.5825400 14.3479400
  52.39  120.7726000 13.7255000 14.4024800
  52.54  121.6987000 13.5008400 13.9934300
  52.69  120.3096000 13.2353400 13.6934600
  52.83  118.4575000 13.1127900 13.6389200
  52.98  117.9945000 13.1127900 13.6389200
  53.13  117.9945000 13.2149100 13.8298100
  53.27  119.3836000 13.5008400 14.2115900
  53.42  121.6987000 13.7050800 14.3206700
  53.57  122.1617000 13.4600000 13.8843500
  53.71  120.7726000 13.1944900 13.6116500
  53.86  119.3836000 13.0719500 13.5025700
  54.00  117.9945000 13.0311000 13.5298400
  54.15  118.4575000 13.1127900 13.8025400
  54.30  119.3836000 13.3987300 14.1843200
  54.44  121.2356000 13.6233900 14.4297500
  54.59  122.1617000 13.4395700 13.9934300
  54.74  120.3096000 13.1332200 13.6116500
  54.88  117.9945000 13.0106800 13.5571100
  55.03  117.5315000 12.9902500 13.5843800
  55.17  117.0685000 13.0923700 13.8025400
  55.32  119.3836000 13.4191500 14.2661300
  55.47  121.6987000 13.7459300 14.5661000
  55.61  121.2356000 13.6233900 14.1843200
  55.76  120.3096000 13.2966100 13.8025400
  55.91  117.9945000 13.1332200 13.6661900
  56.05  116.6055000 13.1332200 13.7207300
  56.20  117.0685000 13.2149100 13.9388900
  56.35  118.4575000 13.5212700 14.3752100
  56.49  120.7726000 13.9705900 14.8387900
  56.64  121.2356000 14.0114300 14.6206400
  56.78  119.3836000 13.7459300 14.2934000
  56.93  117.5315000 13.6029600 14.1843200
  57.08  116.6055000 13.5416900 14.1570500
  57.22  116.6055000 13.6642300 14.3752100
  57.37  118.4575000 13.9910100 14.8387900
  57.52  120.7726000 14.3994800 15.3023800
  57.66  121.2356000 14.5220300 15.1660300
  57.81  119.8466000 14.2565200 14.7842500
  57.96  117.5315000 14.0318600 14.6206400
  58.10  116.6055000 13.9705900 14.5933600
  58.25  117.0685000 13.9501600 14.6751700
  58.39  118.9206000 14.1544000 14.9751400
  58.54  120.7726000 14.5424500 15.4114600
  58.69  121.2356000 14.6445700 15.2751100
  58.83  119.8466000 14.3586400 14.9478700
  58.98  117.5315000 14.1544000 14.7569800
  59.13  116.1424000 14.0318600 14.6751700
  59.27  117.0685000 14.0318600 14.7297100
  59.42  118.4575000 14.2156700 15.0024100
  59.57  119.8466000 14.5016000 15.3841900
  59.71  121.2356000 14.5833000 15.2751100
  59.86  119.8466000 14.2769400 14.8387900
  60.00  117.9945000 14.0318600 14.6479000
  60.15  117.5315000 13.9501600 14.5933600
  60.30  117.9945000 13.9501600 14.6206400
  60.44  120.3096000 14.1748200 14.9751400
  60.59  122.6247000 14.5220300 15.3841900
  60.74  122.6247000 14.6649900 15.3841900
  60.88  121.6987000 14.3382100 14.9478700
  61.03  119.8466000 14.0727100 14.6751700
  61.18  118.4575000 14.0114300 14.6479000
  61.32  119.3836000 14.0931300 14.7842500
  61.47  120.3096000 14.3586400 15.1387600
  61.61  121.2356000 14.7875300 15.6841600
  61.76  122.1617000 15.0530400 15.8205100
  61.91  120.7726000 14.7671100 15.3841900
  62.05  119.3836000 14.4607600 15.0569500
  62.20  118.4575000 14.2973700 14.9206000
  62.35  118.9206000 14.2973700 14.9206000
  62.49  120.3096000 14.4811800 15.2205700
  62.64  121.2356000 14.8283800 15.6568900
  62.79  120.7726000 15.1143100 15.8477800
  62.93  120.3096000 14.8488000 15.4114600
  63.08  118.4575000 14.5016000 15.0296800
  63.22  117.5315000 14.3586400 14.8933300
  63.37  117.9945000 14.2973700 14.8387900
  63.52  118.4575000 14.3994800 15.0569500
  63.66  119.3836000 14.6854200 15.4387300
  63.81  119.3836000 14.9509200 15.6568900
  63.96  118.4575000 14.7058400 15.2478400
  64.10  117.5315000 14.3790600 14.8660600
  64.25  116.1424000 14.1748200 14.6751700
  64.40  116.6055000 14.1748200 14.6751700
  64.54  117.5315000 14.2973700 14.8660600
  64.69  117.9945000 14.5833000 15.3023800
  64.83  118.4575000 14.9305000 15.6023500
  64.98  118.4575000 14.7875300 15.2751100
  65.13  117.5315000 14.4607600 14.9478700
  65.27  117.0685000 14.3586400 14.8115200
  65.42  117.0685000 14.3586400 14.8387900
  65.57  117.5315000 14.5220300 15.1114900
  65.71  117.9945000 14.8692300 15.5750800
  65.86  118.4575000 15.2777000 16.0113900
  66.01  119.8466000 15.2981300 15.8205100
  66.15  118.9206000 15.0326200 15.4932700
  66.30  117.9945000 14.9100800 15.3841900
  66.44  118.4575000 14.9509200 15.4387300
  66.59  117.9945000 15.0938900 15.6568900
  66.74  118.4575000 15.4206700 16.1204700
  66.88  119.3836000 15.7882900 16.5295200
  67.03  119.3836000 15.7678700 16.3113600
  67.18  119.8466000 15.4615100 15.9295800
  67.32  118.9206000 15.2777000 15.7114300
  67.47  117.0685000 15.2368500 15.6841600
  67.61  117.5315000 15.3185500 15.8477800
  67.76  117.5315000 15.5432100 16.1750100
  67.91  118.4575000 15.8904100 16.5840600
  68.05  119.8466000 15.8495600 16.3386300
  68.20  119.3836000 15.4206700 15.7932400
  68.35  118.4575000 15.0734700 15.4387300
  68.49  117.9945000 14.9100800 15.2751100
  68.64  117.5315000 14.8692300 15.3023800
  68.79  117.9945000 15.0530400 15.6023500
  68.93  118.9206000 15.3185500 15.9841200
  69.08  120.3096000 15.4002400 15.8477800
  69.22  120.7726000 15.0530400 15.3841900
  69.37  119.3836000 14.7466900 15.0569500
  69.52  118.4575000 14.6445700 14.9478700
  69.66  117.9945000 14.5628700 14.9751400
  69.81  117.9945000 14.6854200 15.2205700
  69.96  119.3836000 15.0121900 15.6296200
  70.10  120.7726000 15.1960100 15.6023500
  70.25  121.2356000 14.9713500 15.2478400
  70.40  119.8466000 14.7671100 14.9751400
  70.54  117.5315000 14.6037200 14.8660600
  70.69  116.6055000 14.5833000 14.8933300
  70.83  117.0685000 14.6854200 15.1114900
  70.98  117.5315000 14.9305000 15.4932700
  71.13  119.8466000 15.1551600 15.5478100
  71.27  120.3096000 14.9305000 15.1114900
  71.42  118.9206000 14.6445700 14.8387900
  71.57  117.5315000 14.5220300 14.7569800
  71.71  116.1424000 14.4403300 14.7297100
  71.86  116.6055000 14.5220300 14.9478700
  72.01  118.4575000 14.8079600 15.3023800
  72.15  119.3836000 15.0326200 15.4114600
  72.30  119.8466000 14.8283800 15.0024100
  72.44  117.9945000 14.4811800 14.6479000
  72.59  115.6794000 14.2973700 14.4842900
  72.74  115.2164000 14.2156700 14.4570200
  72.88  115.2164000 14.2565200 14.5933600
  73.03  117.0685000 14.5220300 15.0024100
  73.18  119.3836000 14.7875300 15.1933000
  73.32  119.3836000 14.6037200 14.8115200
  73.47  117.5315000 14.3177900 14.4842900
  73.62  115.6794000 14.1135500 14.3206700
  73.76  113.8274000 14.0114300 14.2934000
  73.91  115.2164000 14.0727100 14.4570200
  74.05  117.5315000 14.3382100 14.7842500
  74.20  118.9206000 14.6445700 15.1114900
  74.35  118.9206000 14.5016000 14.7569800
  74.49  117.0685000 14.1339800 14.3479400
  74.64  114.7534000 13.9705900 14.1570500
  74.79  114.2904000 13.8684700 14.1025100
  74.93  114.7534000 13.8684700 14.2115900
  75.08  117.5315000 14.1339800 14.5388300
  75.23  119.3836000 14.4403300 14.8933300
  75.37  119.3836000 14.3790600 14.6479000
  75.52  117.9945000 14.0727100 14.2388600
  75.66  115.6794000 13.8072000 14.0207000
  75.81  115.2164000 13.7050800 13.9661600
  75.96  116.1424000 13.7459300 14.0479700
  76.10  118.4575000 13.9705900 14.4024800
  76.25  120.3096000 14.3790600 14.8387900
  76.40  120.3096000 14.4199100 14.6751700
  76.54  118.4575000 14.1135500 14.2934000
  76.69  117.0685000 13.8888900 14.0479700
  76.84  115.6794000 13.7050800 13.8843500
  76.98  116.6055000 13.6846600 13.9661600
  77.13  118.9206000 13.8684700 14.2388600
  77.27  119.8466000 14.1544000 14.6479000
  77.42  120.3096000 14.2156700 14.5388300
  77.57  118.9206000 13.8684700 14.0752400
  77.71  116.1424000 13.5825400 13.7752700
  77.86  116.1424000 13.4191500 13.6389200
  78.01  116.6055000 13.3578800 13.6116500
  78.15  117.9945000 13.5212700 13.8843500
  78.30  119.3836000 13.8072000 14.3206700
  78.45  118.9206000 13.8480500 14.2115900
  78.59  117.9945000 13.5416900 13.7752700
  78.74  116.6055000 13.3170300 13.5298400
  78.88  115.2164000 13.2149100 13.4207600
  79.03  116.6055000 13.2761800 13.5298400
  79.18  117.9945000 13.4395700 13.8025400
  79.32  118.4575000 13.7663500 14.2661300
  79.47  118.9206000 13.9297400 14.2934000
  79.62  117.9945000 13.5825400 13.8025400
  79.76  116.1424000 13.3374500 13.5298400
  79.91  115.6794000 13.2557600 13.4753000
  80.05  115.6794000 13.2761800 13.5571100
  80.20  117.5315000 13.5416900 13.9388900
  80.35  117.9945000 13.8888900 14.4570200
  80.49  117.9945000 14.1135500 14.6751700
  80.64  117.5315000 13.8888900 14.2388600
  80.79  116.1424000 13.5825400 13.9116200
  80.93  115.6794000 13.5212700 13.8843500
  81.08  116.6055000 13.6029600 13.9661600
  81.23  117.0685000 13.8480500 14.3206700
  81.37  117.9945000 14.2565200 14.9206000
  81.52  118.4575000 14.5628700 15.2205700
  81.66  117.5315000 14.3177900 14.8115200
  81.81  117.0685000 14.0318600 14.4024800
  81.96  116.1424000 13.8480500 14.1843200
  82.10  116.1424000 13.7867700 14.1843200
  82.25  117.0685000 13.8888900 14.3752100
  82.40  117.0685000 14.1339800 14.7569800
  82.54  117.5315000 14.3790600 15.0569500
  82.69  117.9945000 14.1544000 14.5661000
  82.84  116.6055000 13.7867700 14.1025100
  82.98  116.1424000 13.5825400 13.8843500
  83.13  116.1424000 13.4395700 13.7480000
  83.27  115.6794000 13.4600000 13.9116200
  83.42  116.6055000 13.6642300 14.2934000
  83.57  117.0685000 13.9093200 14.5661000
  83.71  117.5315000 13.7663500 14.2115900
  83.86  117.0685000 13.4191500 13.8025400
  84.01  115.6794000 13.2557600 13.6116500
  84.15  115.2164000 13.2353400 13.6116500
  84.30  114.2904000 13.2557600 13.7207300
  84.45  114.2904000 13.4804200 14.1025100
  84.59  115.6794000 13.8072000 14.5115600
  84.74  116.6055000 13.7459300 14.2115900
  84.88  116.1424000 13.4804200 13.8570800
  85.03  115.6794000 13.3578800 13.7207300
  85.18  114.2904000 13.3170300 13.7480000
  85.32  114.7534000 13.4395700 13.9934300
  85.47  114.7534000 13.7255000 14.4297500
  85.62  116.1424000 14.0931300 14.9206000
  85.76  117.5315000 14.1748200 14.7569800
  85.91  116.6055000 13.9297400 14.3752100
  86.06  115.2164000 13.8072000 14.2388600
  86.20  114.2904000 13.7867700 14.2388600
  86.35  112.9013000 13.8276200 14.3752100
  86.49  114.2904000 14.0931300 14.8115200
  86.64  116.1424000 14.4403300 15.2478400
  86.79  117.5315000 14.5628700 15.1387600
  86.93  117.9945000 14.2973700 14.7569800
  87.08  116.1424000 14.0931300 14.5115600
  87.23  114.7534000 14.0114300 14.5115600
  87.37  114.2904000 14.0522800 14.5933600
  87.52  114.2904000 14.2361000 14.9206000
  87.67  116.6055000 14.6241400 15.4114600
  87.81  118.9206000 14.8283800 15.3569200
  87.96  117.9945000 14.5833000 14.9751400
  88.10  117.0685000 14.3586400 14.7569800
  88.25  114.7534000 14.1748200 14.5933600
  88.40  113.3643000 14.0931300 14.5933600
  88.54  114.7534000 14.1952500 14.7842500
  88.69  116.1424000 14.4607600 15.1114900
  88.84  117.5315000 14.6445700 15.1660300
  88.98  117.0685000 14.3994800 14.7842500
